pincode,age_0_5,age_5_17,age_18_greater,new_date,state_clean,district_clean,month
743222,3,0,0,2025-11-25,West Bengal,,11
743245,6,0,0,2025-11-25,West Bengal,,11
743262,5,0,0,2025-11-25,West Bengal,,11
743428,2,0,0,2025-11-25,West Bengal,,11
743438,5,0,0,2025-11-25,West Bengal,,11
743439,8,1,0,2025-11-25,West Bengal,,11
743502,1,0,0,2025-11-25,West Bengal,,11
743704,2,0,0,2025-11-25,West Bengal,,11
700121,2,0,0,2025-11-25,West Bengal,North 24 Parganas,11
700159,1,0,0,2025-11-25,West Bengal,North 24 Parganas,11
713148,1,0,0,2025-11-25,West Bengal,Paschim Bardhaman,11
713206,1,1,0,2025-11-25,West Bengal,Paschim Bardhaman,11
721101,2,1,0,2025-11-25,West Bengal,Paschim Medinipur,11
721125,4,1,0,2025-11-25,West Bengal,Paschim Medinipur,11
721143,0,1,0,2025-11-25,West Bengal,Paschim Medinipur,11
721147,2,2,0,2025-11-25,West Bengal,Paschim Medinipur,11
721260,3,0,0,2025-11-25,West Bengal,Paschim Medinipur,11
721301,3,1,0,2025-11-25,West Bengal,Paschim Medinipur,11
721304,2,1,0,2025-11-25,West Bengal,Paschim Medinipur,11
721420,1,0,0,2025-11-25,West Bengal,Paschim Medinipur,11
721424,5,1,0,2025-11-25,West Bengal,Paschim Medinipur,11
721443,3,1,0,2025-11-25,West Bengal,Paschim Medinipur,11
721466,0,1,0,2025-11-25,West Bengal,Paschim Medinipur,11
721515,1,0,0,2025-11-25,West Bengal,Paschim Medinipur,11
713121,1,0,0,2025-11-25,West Bengal,Purba Bardhaman,11
713403,2,0,0,2025-11-25,West Bengal,Purba Bardhaman,11
713406,2,1,0,2025-11-25,West Bengal,Purba Bardhaman,11
713515,1,0,0,2025-11-25,West Bengal,Purba Bardhaman,11
721134,3,1,0,2025-11-25,West Bengal,Purba Medinipur,11
721139,4,1,0,2025-11-25,West Bengal,Purba Medinipur,11
721151,2,1,0,2025-11-25,West Bengal,Purba Medinipur,11
721420,1,0,0,2025-11-25,West Bengal,Purba Medinipur,11
721425,0,1,0,2025-11-25,West Bengal,Purba Medinipur,11
721427,4,0,0,2025-11-25,West Bengal,Purba Medinipur,11
721429,6,0,0,2025-11-25,West Bengal,Purba Medinipur,11
721432,1,0,0,2025-11-25,West Bengal,Purba Medinipur,11
721433,5,0,0,2025-11-25,West Bengal,Purba Medinipur,11
721444,3,0,0,2025-11-25,West Bengal,Purba Medinipur,11
721446,5,0,0,2025-11-25,West Bengal,Purba Medinipur,11
721648,0,1,0,2025-11-25,West Bengal,Purba Medinipur,11
721656,3,0,0,2025-11-25,West Bengal,Purba Medinipur,11
721664,1,0,0,2025-11-25,West Bengal,Purba Medinipur,11
723215,1,0,0,2025-11-25,West Bengal,Purulia,11
723102,2,0,0,2025-11-25,West Bengal,,11
723143,5,0,0,2025-11-25,West Bengal,,11
723201,6,1,0,2025-11-25,West Bengal,,11
723215,1,0,0,2025-11-25,West Bengal,,11
700039,7,3,0,2025-11-25,West Bengal,,11
700135,4,0,0,2025-11-25,West Bengal,,11
700137,8,1,0,2025-11-25,West Bengal,,11
700141,2,1,0,2025-11-25,West Bengal,,11
700147,2,0,0,2025-11-25,West Bengal,,11
743318,6,2,0,2025-11-25,West Bengal,,11
743330,5,0,0,2025-11-25,West Bengal,,11
743332,2,0,0,2025-11-25,West Bengal,,11
743371,6,1,0,2025-11-25,West Bengal,,11
743372,8,0,0,2025-11-25,West Bengal,,11
743376,11,1,0,2025-11-25,West Bengal,,11
743383,3,1,0,2025-11-25,West Bengal,,11
743399,8,1,0,2025-11-25,West Bengal,,11
743502,11,1,0,2025-11-25,West Bengal,,11
743503,8,1,0,2025-11-25,West Bengal,,11
743507,3,0,0,2025-11-25,West Bengal,,11
743610,4,1,0,2025-11-25,West Bengal,,11
743613,4,0,0,2025-11-25,West Bengal,,11
743347,2,0,0,2025-11-25,West Bengal,South 24 Parganas,11
743357,3,0,0,2025-11-25,West Bengal,South 24 Parganas,11
743373,6,0,0,2025-11-25,West Bengal,South 24 Parganas,11
733210,14,2,0,2025-11-25,West Bengal,Uttar Dinajpur,11
733216,1,0,0,2025-11-25,West Bengal,Uttar Dinajpur,11
721101,3,1,0,2025-11-25,West Bengal,,11
721301,1,2,0,2025-11-25,West Bengal,,11
721424,2,0,0,2025-11-25,West Bengal,,11
736123,0,1,0,2025-11-25,West Bengal,Alipurduar,11
736204,2,1,0,2025-11-25,West Bengal,Alipurduar,11
722101,15,1,0,2025-11-25,West Bengal,Bankura,11
722142,4,0,0,2025-11-25,West Bengal,Bankura,11
722152,3,1,0,2025-11-25,West Bengal,Bankura,11
722153,1,1,0,2025-11-25,West Bengal,Bankura,11
722157,5,1,0,2025-11-25,West Bengal,Bankura,11
722177,0,1,0,2025-11-25,West Bengal,Bankura,11
722203,4,1,0,2025-11-25,West Bengal,Bankura,11
722207,9,4,0,2025-11-25,West Bengal,Bankura,11
722208,1,0,0,2025-11-25,West Bengal,Bankura,11
713104,1,0,0,2025-11-25,West Bengal,,11
713323,1,0,0,2025-11-25,West Bengal,,11
713325,6,1,0,2025-11-25,West Bengal,,11
713337,0,1,1,2025-11-25,West Bengal,,11
713358,1,0,0,2025-11-25,West Bengal,,11
713363,0,1,0,2025-11-25,West Bengal,,11
713406,4,1,0,2025-11-25,West Bengal,,11
713408,4,0,0,2025-11-25,West Bengal,,11
713420,4,0,0,2025-11-25,West Bengal,,11
713424,2,0,0,2025-11-25,West Bengal,,11
713425,2,0,0,2025-11-25,West Bengal,,11
713426,2,0,0,2025-11-25,West Bengal,,11
713512,5,0,0,2025-11-25,West Bengal,,11
713513,2,1,0,2025-11-25,West Bengal,,11
713519,3,1,0,2025-11-25,West Bengal,,11
741316,2,0,0,2025-11-25,West Bengal,,11
713166,1,0,0,2025-11-25,West Bengal,Purba Bardhaman,11
713407,1,0,0,2025-11-25,West Bengal,Purba Bardhaman,11
713428,0,1,0,2025-11-25,West Bengal,Purba Bardhaman,11
731102,1,0,0,2025-11-25,West Bengal,Birbhum,11
731123,5,1,0,2025-11-25,West Bengal,Birbhum,11
731124,6,2,0,2025-11-25,West Bengal,Birbhum,11
731219,20,0,0,2025-11-25,West Bengal,Birbhum,11
731220,9,6,0,2025-11-25,West Bengal,Birbhum,11
731221,1,0,0,2025-11-25,West Bengal,Birbhum,11
731222,5,0,0,2025-11-25,West Bengal,Birbhum,11
731224,6,0,0,2025-11-25,West Bengal,Birbhum,11
731236,1,0,0,2025-11-25,West Bengal,Birbhum,11
731237,7,2,0,2025-11-25,West Bengal,Birbhum,11
731302,13,0,0,2025-11-25,West Bengal,Birbhum,11
736166,1,0,0,2025-11-25,West Bengal,Cooch Behar,11
736170,1,0,0,2025-11-25,West Bengal,Cooch Behar,11
733103,1,1,0,2025-11-25,West Bengal,Dakshin Dinajpur,11
733125,11,2,0,2025-11-25,West Bengal,Dakshin Dinajpur,11
733142,1,0,0,2025-11-25,West Bengal,Dakshin Dinajpur,11
733158,1,0,0,2025-11-25,West Bengal,Dakshin Dinajpur,11
734001,2,0,0,2025-11-25,West Bengal,Darjeeling,11
734005,2,1,0,2025-11-25,West Bengal,Darjeeling,11
734105,1,0,0,2025-11-25,West Bengal,Darjeeling,11
734227,1,0,0,2025-11-25,West Bengal,Darjeeling,11
734427,1,1,0,2025-11-25,West Bengal,Darjeeling,11
734429,0,2,2,2025-11-25,West Bengal,Darjeeling,11
735206,1,0,0,2025-11-25,West Bengal,Darjeeling,11
721439,5,0,0,2025-11-25,West Bengal,,11
721452,1,0,0,2025-11-25,West Bengal,,11
721456,2,0,0,2025-11-25,West Bengal,,11
721627,1,0,0,2025-11-25,West Bengal,,11
721655,1,0,0,2025-11-25,West Bengal,,11
721659,1,0,0,2025-11-25,West Bengal,,11
711101,2,0,0,2025-11-25,West Bengal,Howrah,11
711227,0,1,0,2025-11-25,West Bengal,Howrah,11
711313,0,1,0,2025-11-25,West Bengal,Howrah,11
711315,5,0,0,2025-11-25,West Bengal,Howrah,11
711408,1,0,0,2025-11-25,West Bengal,Howrah,11
711414,1,0,0,2025-11-25,West Bengal,Howrah,11
712103,1,0,1,2025-11-25,West Bengal,Hooghly,11
712121,1,0,0,2025-11-25,West Bengal,Hooghly,11
712123,4,0,0,2025-11-25,West Bengal,Hooghly,11
712125,1,0,0,2025-11-25,West Bengal,Hooghly,11
712138,0,1,0,2025-11-25,West Bengal,Hooghly,11
712221,1,1,0,2025-11-25,West Bengal,Hooghly,11
712223,2,0,0,2025-11-25,West Bengal,Hooghly,11
712234,2,0,0,2025-11-25,West Bengal,Hooghly,11
712248,2,2,0,2025-11-25,West Bengal,Hooghly,11
712302,3,0,0,2025-11-25,West Bengal,Hooghly,11
712306,4,1,0,2025-11-25,West Bengal,Hooghly,11
712310,6,3,0,2025-11-25,West Bengal,Hooghly,11
712401,6,0,0,2025-11-25,West Bengal,Hooghly,11
712406,6,3,0,2025-11-25,West Bengal,Hooghly,11
712408,1,0,0,2025-11-25,West Bengal,Hooghly,11
712409,6,0,0,2025-11-25,West Bengal,Hooghly,11
712707,3,1,0,2025-11-25,West Bengal,Hooghly,11
711106,2,0,0,2025-11-25,West Bengal,Howrah,11
711109,0,1,0,2025-11-25,West Bengal,Howrah,11
711303,8,6,0,2025-11-25,West Bengal,Howrah,11
711312,5,2,0,2025-11-25,West Bengal,Howrah,11
711314,1,0,0,2025-11-25,West Bengal,Howrah,11
711325,0,1,0,2025-11-25,West Bengal,Howrah,11
734015,2,0,0,2025-11-25,West Bengal,Jalpaiguri,11
735206,0,3,0,2025-11-25,West Bengal,Jalpaiguri,11
735214,1,0,0,2025-11-25,West Bengal,Jalpaiguri,11
735216,0,2,0,2025-11-25,West Bengal,Jalpaiguri,11
735222,1,0,0,2025-11-25,West Bengal,Jalpaiguri,11
735227,1,0,0,2025-11-25,West Bengal,Jalpaiguri,11
736123,0,3,0,2025-11-25,West Bengal,Jalpaiguri,11
736205,0,1,0,2025-11-25,West Bengal,Jalpaiguri,11
721201,0,2,0,2025-11-25,West Bengal,Jhargram,11
721506,2,0,0,2025-11-25,West Bengal,Jhargram,11
735303,2,0,0,2025-11-25,West Bengal,Cooch Behar,11
736156,1,0,0,2025-11-25,West Bengal,Cooch Behar,11
736169,2,1,0,2025-11-25,West Bengal,Cooch Behar,11
736170,1,0,0,2025-11-25,West Bengal,Cooch Behar,11
700009,1,1,0,2025-11-25,West Bengal,Kolkata,11
700044,0,3,0,2025-11-25,West Bengal,Kolkata,11
732122,4,2,0,2025-11-25,West Bengal,Malda,11
732127,0,1,0,2025-11-25,West Bengal,Malda,11
732138,3,3,0,2025-11-25,West Bengal,Malda,11
732140,2,2,0,2025-11-25,West Bengal,Malda,11
732207,11,5,0,2025-11-25,West Bengal,Malda,11
732216,2,0,0,2025-11-25,West Bengal,Malda,11
732215,1,0,0,2025-11-25,West Bengal,,11
721301,1,0,0,2025-11-25,West Bengal,Paschim Medinipur,11
742121,7,3,0,2025-11-25,West Bengal,Murshidabad,11
742122,2,0,0,2025-11-25,West Bengal,Murshidabad,11
742138,4,1,0,2025-11-25,West Bengal,Murshidabad,11
742159,1,0,0,2025-11-25,West Bengal,Murshidabad,11
742182,1,0,0,2025-11-25,West Bengal,Murshidabad,11
742202,29,4,0,2025-11-25,West Bengal,Murshidabad,11
742226,17,2,0,2025-11-25,West Bengal,Murshidabad,11
742229,0,1,0,2025-11-25,West Bengal,Murshidabad,11
742304,13,3,0,2025-11-25,West Bengal,Murshidabad,11
742305,7,0,0,2025-11-25,West Bengal,Murshidabad,11
742308,4,0,0,2025-11-25,West Bengal,Murshidabad,11
742404,1,0,0,2025-11-25,West Bengal,Murshidabad,11
741124,1,1,0,2025-11-25,West Bengal,Nadia,11
741126,2,0,0,2025-11-25,West Bengal,Nadia,11
741156,12,0,0,2025-11-25,West Bengal,Nadia,11
741201,2,1,0,2025-11-25,West Bengal,Nadia,11
741222,2,2,0,2025-11-25,West Bengal,Nadia,11
741302,2,2,0,2025-11-25,West Bengal,Nadia,11
741317,1,0,0,2025-11-25,West Bengal,Nadia,11
741506,1,0,0,2025-11-25,West Bengal,Nadia,11
700077,1,0,0,2025-11-25,West Bengal,,11
700105,2,0,0,2025-11-25,West Bengal,,11
700124,5,0,0,2025-11-25,West Bengal,,11
743122,2,0,0,2025-11-25,West Bengal,,11
743123,1,0,0,2025-11-25,West Bengal,,11
743126,1,0,0,2025-11-25,West Bengal,,11
743130,0,1,0,2025-11-25,West Bengal,,11
743271,2,0,0,2025-11-25,West Bengal,,11
743272,3,0,0,2025-11-25,West Bengal,,11
743273,5,1,0,2025-11-25,West Bengal,,11
743290,7,0,0,2025-11-25,West Bengal,,11
743293,1,0,0,2025-11-25,West Bengal,,11
743405,15,0,0,2025-11-25,West Bengal,,11
743412,5,0,0,2025-11-25,West Bengal,,11
743422,4,0,0,2025-11-25,West Bengal,,11
743426,2,2,0,2025-11-25,West Bengal,,11
743437,3,0,0,2025-11-25,West Bengal,,11
743456,2,0,0,2025-11-25,West Bengal,,11
733143,1,0,0,2025-11-25,West Bengal,Uttar Dinajpur,11
700110,2,1,0,2025-11-25,West Bengal,North 24 Parganas,11
700124,0,1,0,2025-11-25,West Bengal,North 24 Parganas,11
743126,2,0,0,2025-11-25,West Bengal,North 24 Parganas,11
743134,1,0,0,2025-11-25,West Bengal,North 24 Parganas,11
743249,3,0,0,2025-11-25,West Bengal,North 24 Parganas,11
743272,1,0,0,2025-11-25,West Bengal,North 24 Parganas,11
713323,1,0,0,2025-11-25,West Bengal,Paschim Bardhaman,11
721122,0,2,0,2025-11-25,West Bengal,Paschim Medinipur,11
721124,3,0,0,2025-11-25,West Bengal,Paschim Medinipur,11
721133,1,2,0,2025-11-25,West Bengal,Paschim Medinipur,11
721144,2,1,0,2025-11-25,West Bengal,Paschim Medinipur,11
721155,3,1,0,2025-11-25,West Bengal,Paschim Medinipur,11
721166,3,2,0,2025-11-25,West Bengal,Paschim Medinipur,11
721211,20,1,0,2025-11-25,West Bengal,Paschim Medinipur,11
721222,2,0,0,2025-11-25,West Bengal,Paschim Medinipur,11
721252,1,0,0,2025-11-25,West Bengal,Paschim Medinipur,11
721435,3,2,0,2025-11-25,West Bengal,Paschim Medinipur,11
721436,6,0,0,2025-11-25,West Bengal,Paschim Medinipur,11
721445,6,0,0,2025-11-25,West Bengal,Paschim Medinipur,11
721457,2,0,0,2025-11-25,West Bengal,Paschim Medinipur,11
721467,2,0,0,2025-11-25,West Bengal,Paschim Medinipur,11
721506,4,0,0,2025-11-25,West Bengal,Paschim Medinipur,11
713122,1,0,0,2025-11-25,West Bengal,Purba Bardhaman,11
713127,1,0,0,2025-11-25,West Bengal,Purba Bardhaman,11
713143,2,0,0,2025-11-25,West Bengal,Purba Bardhaman,11
713424,1,1,0,2025-11-25,West Bengal,Purba Bardhaman,11
713513,1,0,0,2025-11-25,West Bengal,Purba Bardhaman,11
721172,2,0,0,2025-11-25,West Bengal,Purba Medinipur,11
721435,1,1,0,2025-11-25,West Bengal,Purba Medinipur,11
721439,6,0,0,2025-11-25,West Bengal,Purba Medinipur,11
721659,1,0,0,2025-11-25,West Bengal,Purba Medinipur,11
723101,1,0,0,2025-11-25,West Bengal,Purulia,11
723145,2,0,0,2025-11-25,West Bengal,Purulia,11
723127,3,0,0,2025-11-25,West Bengal,,11
723130,2,1,0,2025-11-25,West Bengal,,11
723131,3,2,0,2025-11-25,West Bengal,,11
723148,1,0,0,2025-11-25,West Bengal,,11
723149,2,0,0,2025-11-25,West Bengal,,11
700093,1,0,0,2025-11-25,West Bengal,,11
700104,2,0,0,2025-11-25,West Bengal,,11
700140,7,2,0,2025-11-25,West Bengal,,11
743312,2,5,0,2025-11-25,West Bengal,,11
743329,18,2,0,2025-11-25,West Bengal,,11
743336,4,2,0,2025-11-25,West Bengal,,11
743348,1,0,0,2025-11-25,West Bengal,,11
743351,0,1,0,2025-11-25,West Bengal,,11
743374,3,2,0,2025-11-25,West Bengal,,11
743378,4,1,0,2025-11-25,West Bengal,,11
743395,3,1,0,2025-11-25,West Bengal,,11
743513,4,0,0,2025-11-25,West Bengal,,11
743609,2,1,0,2025-11-25,West Bengal,,11
733121,1,0,0,2025-11-25,West Bengal,Dakshin Dinajpur,11
733141,2,0,0,2025-11-25,West Bengal,Dakshin Dinajpur,11
700141,0,1,0,2025-11-25,West Bengal,South 24 Parganas,11
743349,1,0,0,2025-11-25,West Bengal,South 24 Parganas,11
743390,1,0,0,2025-11-25,West Bengal,South 24 Parganas,11
743399,2,1,0,2025-11-25,West Bengal,South 24 Parganas,11
733130,1,0,0,2025-11-25,West Bengal,Uttar Dinajpur,11
733132,1,0,0,2025-11-25,West Bengal,Uttar Dinajpur,11
733134,11,1,0,2025-11-25,West Bengal,Uttar Dinajpur,11
733201,4,1,0,2025-11-25,West Bengal,Uttar Dinajpur,11
733211,2,0,0,2025-11-25,West Bengal,Uttar Dinajpur,11
721102,2,2,0,2025-11-25,West Bengal,,11
721201,0,1,0,2025-11-25,West Bengal,,11
721445,1,0,0,2025-11-25,West Bengal,,11
721507,0,1,0,2025-11-25,West Bengal,,11
721513,3,0,0,2025-11-25,West Bengal,,11
736182,1,0,0,2025-11-25,West Bengal,Alipurduar,11
736202,2,0,0,2025-11-25,West Bengal,Alipurduar,11
736208,1,0,0,2025-11-25,West Bengal,Alipurduar,11
722111,1,0,0,2025-11-25,West Bengal,Bankura,11
722121,3,0,0,2025-11-25,West Bengal,Bankura,11
722134,9,1,0,2025-11-25,West Bengal,Bankura,11
722140,5,0,0,2025-11-25,West Bengal,Bankura,11
722141,6,1,0,2025-11-25,West Bengal,Bankura,11
722150,7,0,0,2025-11-25,West Bengal,Bankura,11
722155,5,2,0,2025-11-25,West Bengal,Bankura,11
722178,0,1,0,2025-11-25,West Bengal,Bankura,11
722201,1,0,0,2025-11-25,West Bengal,Bankura,11
722202,2,1,0,2025-11-25,West Bengal,Bankura,11
713123,1,0,0,2025-11-25,West Bengal,,11
713124,3,0,0,2025-11-25,West Bengal,,11
713126,0,1,0,2025-11-25,West Bengal,,11
713130,2,0,0,2025-11-25,West Bengal,,11
713140,3,0,0,2025-11-25,West Bengal,,11
713147,1,0,0,2025-11-25,West Bengal,,11
713160,1,0,0,2025-11-25,West Bengal,,11
713166,1,1,0,2025-11-25,West Bengal,,11
713302,4,0,0,2025-11-25,West Bengal,,11
713303,2,0,0,2025-11-25,West Bengal,,11
713305,1,0,0,2025-11-25,West Bengal,,11
713324,0,2,0,2025-11-25,West Bengal,,11
713330,3,0,0,2025-11-25,West Bengal,,11
713343,2,0,0,2025-11-25,West Bengal,,11
713373,0,1,0,2025-11-25,West Bengal,,11
713128,1,0,0,2025-11-25,West Bengal,Purba Bardhaman,11
713160,1,0,0,2025-11-25,West Bengal,Purba Bardhaman,11
713303,1,0,0,2025-11-25,West Bengal,Purba Bardhaman,11
713322,1,0,0,2025-11-25,West Bengal,Purba Bardhaman,11
713325,5,0,0,2025-11-25,West Bengal,Purba Bardhaman,11
713129,1,0,0,2025-11-25,West Bengal,Birbhum,11
731104,0,1,0,2025-11-25,West Bengal,Birbhum,11
731214,6,1,0,2025-11-25,West Bengal,Birbhum,11
731215,4,1,0,2025-11-25,West Bengal,Birbhum,11
731216,13,0,0,2025-11-25,West Bengal,Birbhum,11
731243,11,1,0,2025-11-25,West Bengal,Birbhum,11
731301,4,0,0,2025-11-25,West Bengal,Birbhum,11
735211,1,0,0,2025-11-25,West Bengal,Cooch Behar,11
736134,3,1,0,2025-11-25,West Bengal,Cooch Behar,11
736156,2,0,0,2025-11-25,West Bengal,Cooch Behar,11
736160,1,2,0,2025-11-25,West Bengal,Cooch Behar,11
736167,0,4,0,2025-11-25,West Bengal,Cooch Behar,11
736168,15,2,0,2025-11-25,West Bengal,Cooch Behar,11
736176,0,1,0,2025-11-25,West Bengal,Cooch Behar,11
733124,8,4,0,2025-11-25,West Bengal,Dakshin Dinajpur,11
733126,0,1,0,2025-11-25,West Bengal,Dakshin Dinajpur,11
733128,1,0,0,2025-11-25,West Bengal,Dakshin Dinajpur,11
733132,19,0,0,2025-11-25,West Bengal,Dakshin Dinajpur,11
733145,1,1,0,2025-11-25,West Bengal,Dakshin Dinajpur,11
734004,3,1,0,2025-11-25,West Bengal,Darjeeling,11
734010,2,0,0,2025-11-25,West Bengal,Darjeeling,11
734012,3,0,0,2025-11-25,West Bengal,Darjeeling,11
734101,2,0,0,2025-11-25,West Bengal,Darjeeling,11
734214,1,0,0,2025-11-25,West Bengal,Darjeeling,11
734311,1,0,0,2025-11-25,West Bengal,Darjeeling,11
734436,1,0,0,2025-11-25,West Bengal,Darjeeling,11
734014,0,1,0,2025-11-25,West Bengal,Darjeeling,11
734434,2,0,0,2025-11-25,West Bengal,Darjeeling,11
721401,2,0,0,2025-11-25,West Bengal,,11
721429,1,0,0,2025-11-25,West Bengal,,11
721431,2,0,0,2025-11-25,West Bengal,,11
721438,1,0,0,2025-11-25,West Bengal,,11
721450,3,0,0,2025-11-25,West Bengal,,11
721453,1,0,0,2025-11-25,West Bengal,,11
721454,1,1,0,2025-11-25,West Bengal,,11
721458,2,0,0,2025-11-25,West Bengal,,11
721602,1,0,0,2025-11-25,West Bengal,,11
721635,2,0,0,2025-11-25,West Bengal,,11
711205,1,0,0,2025-11-25,West Bengal,Howrah,11
711302,3,1,0,2025-11-25,West Bengal,Howrah,11
712101,0,2,0,2025-11-25,West Bengal,Hooghly,11
712146,3,0,0,2025-11-25,West Bengal,Hooghly,11
712308,1,0,0,2025-11-25,West Bengal,Hooghly,11
712402,2,1,0,2025-11-25,West Bengal,Hooghly,11
712403,3,1,0,2025-11-25,West Bengal,Hooghly,11
712404,4,2,0,2025-11-25,West Bengal,Hooghly,11
712407,3,4,0,2025-11-25,West Bengal,Hooghly,11
712413,10,1,0,2025-11-25,West Bengal,Hooghly,11
712512,3,0,0,2025-11-25,West Bengal,Hooghly,11
712602,9,4,0,2025-11-25,West Bengal,Hooghly,11
712702,3,0,0,2025-11-25,West Bengal,Hooghly,11
711103,1,0,0,2025-11-25,West Bengal,Howrah,11
711107,1,2,0,2025-11-25,West Bengal,Howrah,11
711204,2,0,0,2025-11-25,West Bengal,Howrah,11
711227,3,0,0,2025-11-25,West Bengal,Howrah,11
711408,3,0,0,2025-11-25,West Bengal,Howrah,11
711411,2,0,0,2025-11-25,West Bengal,Howrah,11
711413,6,1,0,2025-11-25,West Bengal,Howrah,11
734008,0,1,0,2025-11-25,West Bengal,Jalpaiguri,11
735122,8,0,0,2025-11-25,West Bengal,Jalpaiguri,11
735132,6,1,0,2025-11-25,West Bengal,Jalpaiguri,11
735205,1,0,0,2025-11-25,West Bengal,Jalpaiguri,11
735210,5,4,0,2025-11-25,West Bengal,Jalpaiguri,11
735212,1,1,0,2025-11-25,West Bengal,Jalpaiguri,11
735218,2,1,0,2025-11-25,West Bengal,Jalpaiguri,11
735221,1,1,0,2025-11-25,West Bengal,Jalpaiguri,11
735224,4,2,1,2025-11-25,West Bengal,Jalpaiguri,11
735228,0,1,0,2025-11-25,West Bengal,Jalpaiguri,11
735305,1,1,0,2025-11-25,West Bengal,Jalpaiguri,11
735306,1,0,0,2025-11-25,West Bengal,Jalpaiguri,11
736201,3,2,0,2025-11-25,West Bengal,Jalpaiguri,11
736206,2,1,0,2025-11-25,West Bengal,Jalpaiguri,11
721422,1,0,0,2025-11-25,West Bengal,Jhargram,11
721517,2,0,0,2025-11-25,West Bengal,Jhargram,11
735304,5,1,0,2025-11-25,West Bengal,Cooch Behar,11
736165,0,1,0,2025-11-25,West Bengal,Cooch Behar,11
736180,0,1,0,2025-11-25,West Bengal,Cooch Behar,11
700014,7,2,0,2025-11-25,West Bengal,Kolkata,11
700016,1,3,0,2025-11-25,West Bengal,Kolkata,11
700017,0,1,0,2025-11-25,West Bengal,Kolkata,11
700020,1,0,0,2025-11-25,West Bengal,Kolkata,11
700025,2,0,0,2025-11-25,West Bengal,Kolkata,11
700030,1,0,0,2025-11-25,West Bengal,Kolkata,11
700031,2,1,0,2025-11-25,West Bengal,Kolkata,11
700037,2,0,0,2025-11-25,West Bengal,Kolkata,11
700039,5,1,0,2025-11-25,West Bengal,Kolkata,11
700047,2,0,0,2025-11-25,West Bengal,Kolkata,11
700054,2,0,0,2025-11-25,West Bengal,Kolkata,11
700085,0,1,0,2025-11-25,West Bengal,Kolkata,11
700088,1,2,0,2025-11-25,West Bengal,Kolkata,11
732102,2,1,0,2025-11-25,West Bengal,Malda,11
732128,2,0,0,2025-11-25,West Bengal,Malda,11
732139,5,5,0,2025-11-25,West Bengal,Malda,11
732141,2,0,0,2025-11-25,West Bengal,Malda,11
732201,10,7,0,2025-11-25,West Bengal,Malda,11
732202,6,4,0,2025-11-25,West Bengal,Malda,11
732204,2,1,0,2025-11-25,West Bengal,Malda,11
732215,2,0,0,2025-11-25,West Bengal,Malda,11
742109,1,0,0,2025-11-25,West Bengal,Murshidabad,11
742132,6,0,0,2025-11-25,West Bengal,Murshidabad,11
742147,5,1,0,2025-11-25,West Bengal,Murshidabad,11
742157,0,1,0,2025-11-25,West Bengal,Murshidabad,11
742163,6,0,0,2025-11-25,West Bengal,Murshidabad,11
742168,1,0,0,2025-11-25,West Bengal,Murshidabad,11
742175,4,0,0,2025-11-25,West Bengal,Murshidabad,11
742176,1,0,0,2025-11-25,West Bengal,Murshidabad,11
742212,2,3,0,2025-11-25,West Bengal,Murshidabad,11
742213,12,3,0,2025-11-25,West Bengal,Murshidabad,11
742223,4,1,0,2025-11-25,West Bengal,Murshidabad,11
742232,1,0,0,2025-11-25,West Bengal,Murshidabad,11
742302,5,1,0,2025-11-25,West Bengal,Murshidabad,11
742405,5,0,0,2025-11-25,West Bengal,Murshidabad,11
713130,1,0,0,2025-11-25,West Bengal,Nadia,11
713519,3,0,0,2025-11-25,West Bengal,Nadia,11
741101,1,1,0,2025-11-25,West Bengal,Nadia,11
741121,0,1,0,2025-11-25,West Bengal,Nadia,11
741123,2,0,0,2025-11-25,West Bengal,Nadia,11
741137,2,0,0,2025-11-25,West Bengal,Nadia,11
741139,0,1,0,2025-11-25,West Bengal,Nadia,11
741155,2,0,0,2025-11-25,West Bengal,Nadia,11
741157,4,0,0,2025-11-25,West Bengal,Nadia,11
741158,2,0,0,2025-11-25,West Bengal,Nadia,11
741159,1,0,0,2025-11-25,West Bengal,Nadia,11
741163,2,1,0,2025-11-25,West Bengal,Nadia,11
741221,1,0,0,2025-11-25,West Bengal,Nadia,11
741238,5,1,0,2025-11-25,West Bengal,Nadia,11
741245,2,4,0,2025-11-25,West Bengal,Nadia,11
741250,1,1,0,2025-11-25,West Bengal,Nadia,11
741313,1,0,1,2025-11-25,West Bengal,Nadia,11
741404,3,0,0,2025-11-25,West Bengal,Nadia,11
741504,2,1,0,2025-11-25,West Bengal,Nadia,11
741505,3,0,0,2025-11-25,West Bengal,Nadia,11
741508,3,1,0,2025-11-25,West Bengal,Nadia,11
700049,2,1,0,2025-11-25,West Bengal,,11
700055,1,0,0,2025-11-25,West Bengal,,11
700059,1,0,0,2025-11-25,West Bengal,,11
700091,1,0,0,2025-11-25,West Bengal,,11
700110,3,0,0,2025-11-25,West Bengal,,11
700128,4,0,0,2025-11-25,West Bengal,,11
700157,3,0,0,2025-11-25,West Bengal,,11
743127,2,0,0,2025-11-25,West Bengal,,11
743136,1,0,0,2025-11-25,West Bengal,,11
743165,0,1,0,2025-11-25,West Bengal,,11
743195,1,0,0,2025-11-25,West Bengal,,11
743234,3,1,0,2025-11-25,West Bengal,,11
743247,5,0,0,2025-11-25,West Bengal,,11
743249,5,0,0,2025-11-25,West Bengal,,11
743329,2,0,0,2025-11-25,West Bengal,,11
